model,scope,draw,district_id,predicted_share,actual_share,error
national_anchored,national_draw,213,"",62.09204485284615,62.969101950749284,-0.8770570979031334
national_anchored,national_draw,214,"",66.0777424065285,62.969101950749284,3.1086404557792164
national_anchored,national_draw,215,"",67.22615579352187,62.969101950749284,4.257053842772585
national_anchored,national_draw,216,"",60.96033184142542,62.969101950749284,-2.008770109323862
national_anchored,national_draw,217,"",65.69468172558113,62.969101950749284,2.72557977483185
national_anchored,national_draw,218,"",76.78028254173206,62.969101950749284,13.81118059098278
national_anchored,national_draw,219,"",74.94216788048504,62.969101950749284,11.97306592973576
national_anchored,national_draw,220,"",68.63676392286767,62.969101950749284,5.667661972118388
national_anchored,national_draw,221,"",64.13233216024447,62.969101950749284,1.1632302094951896
national_anchored,national_draw,222,"",57.74194441168616,62.969101950749284,-5.227157539063121
national_anchored,national_draw,223,"",61.526454952993234,62.969101950749284,-1.44264699775605
national_anchored,national_draw,224,"",62.79623286615909,62.969101950749284,-0.17286908459019656
national_anchored,national_draw,225,"",76.61747984800188,62.969101950749284,13.648377897252594
national_anchored,national_draw,226,"",65.21690787110283,62.969101950749284,2.2478059203535494
national_anchored,national_draw,227,"",65.2898424622526,62.969101950749284,2.3207405115033097
national_anchored,national_draw,228,"",69.44600387711857,62.969101950749284,6.476901926369287
national_anchored,national_draw,229,"",58.09293621663759,62.969101950749284,-4.876165734111694
national_anchored,national_draw,230,"",57.253716376009734,62.969101950749284,-5.71538557473955
national_anchored,national_draw,231,"",63.0669820787081,62.969101950749284,0.09788012795881684
national_anchored,national_draw,232,"",74.7254069311383,62.969101950749284,11.756304980389011
national_anchored,national_draw,233,"",61.50428396372231,62.969101950749284,-1.4648179870269757
national_anchored,national_draw,234,"",64.37722868358637,62.969101950749284,1.4081267328370828
national_anchored,national_draw,235,"",65.92956033185527,62.969101950749284,2.960458381105987
national_anchored,national_draw,236,"",62.13543120519767,62.969101950749284,-0.8336707455516148
national_anchored,national_draw,237,"",65.67350560318953,62.969101950749284,2.7044036524402415
national_anchored,national_draw,238,"",60.33027179786225,62.969101950749284,-2.6388301528870315
national_anchored,national_draw,239,"",67.602097751834,62.969101950749284,4.632995801084711
national_anchored,national_draw,240,"",61.9863350532989,62.969101950749284,-0.9827668974503823
national_anchored,national_draw,241,"",65.25454661665741,62.969101950749284,2.2854446659081233
national_anchored,national_draw,242,"",66.31808239339765,62.969101950749284,3.3489804426483616
national_anchored,national_draw,243,"",68.73163405915452,62.969101950749284,5.762532108405232
national_anchored,national_draw,244,"",64.22181016421096,62.969101950749284,1.2527082134616805
national_anchored,national_draw,245,"",68.78492060650686,62.969101950749284,5.815818655757575
national_anchored,national_draw,246,"",68.60806282129613,62.969101950749284,5.638960870546846
national_anchored,national_draw,247,"",61.92196647372482,62.969101950749284,-1.0471354770244616
national_anchored,national_draw,248,"",65.97696308413718,62.969101950749284,3.007861133387898
national_anchored,national_draw,249,"",66.27428747622562,62.969101950749284,3.3051855254763396
