model,draw,role,NFP+,LR,RN+,ENS+,DIV,DVG,DVD,joint_score,observed_percentile
kernel,729,calibration,207.0,38.0,120.0,166.0,8.0,13.0,25.0,12.149968512026508,NaN
kernel,730,reference,231.0,35.0,90.0,173.0,9.0,12.0,27.0,NaN,NaN
kernel,731,calibration,213.0,28.0,145.0,149.0,10.0,13.0,19.0,15.239306409291721,NaN
kernel,732,reference,211.0,37.0,103.0,180.0,7.0,11.0,28.0,NaN,NaN
kernel,733,calibration,169.0,26.0,199.0,141.0,11.0,13.0,18.0,56.12524254997861,NaN
kernel,734,reference,184.0,37.0,144.0,165.0,11.0,13.0,23.0,NaN,NaN
kernel,735,calibration,198.0,39.0,126.0,167.0,10.0,13.0,24.0,10.36708953698771,NaN
kernel,736,reference,217.0,35.0,109.0,168.0,8.0,13.0,27.0,NaN,NaN
kernel,737,calibration,166.0,41.0,154.0,170.0,10.0,13.0,23.0,28.390772888028273,NaN
kernel,738,reference,236.0,32.0,114.0,154.0,9.0,12.0,20.0,NaN,NaN
kernel,739,calibration,188.0,33.0,140.0,169.0,9.0,13.0,25.0,11.673866806291674,NaN
kernel,740,reference,185.0,41.0,120.0,181.0,10.0,13.0,27.0,NaN,NaN
kernel,741,calibration,226.0,33.0,113.0,166.0,7.0,11.0,21.0,22.756819305383203,NaN
kernel,742,reference,235.0,32.0,86.0,178.0,9.0,12.0,25.0,NaN,NaN
kernel,743,calibration,208.0,32.0,124.0,170.0,9.0,11.0,23.0,11.727819504802891,NaN
kernel,744,reference,169.0,31.0,167.0,161.0,10.0,12.0,27.0,NaN,NaN
kernel,745,calibration,243.0,39.0,89.0,159.0,9.0,11.0,27.0,47.502682040954994,NaN
kernel,746,reference,188.0,25.0,177.0,145.0,10.0,13.0,19.0,NaN,NaN
kernel,747,calibration,181.0,35.0,154.0,159.0,10.0,14.0,24.0,17.067008102232613,NaN
kernel,748,reference,192.0,38.0,125.0,172.0,10.0,13.0,27.0,NaN,NaN
kernel,749,calibration,211.0,37.0,128.0,157.0,10.0,13.0,21.0,11.19387407143045,NaN
kernel,750,reference,211.0,38.0,121.0,165.0,7.0,12.0,23.0,NaN,NaN
kernel,751,calibration,202.0,30.0,136.0,160.0,9.0,12.0,28.0,8.664392585364276,NaN
kernel,752,reference,205.0,38.0,107.0,177.0,11.0,13.0,26.0,NaN,NaN
kernel,753,calibration,182.0,21.0,180.0,150.0,9.0,12.0,23.0,34.91456749353581,NaN
kernel,754,reference,205.0,37.0,127.0,162.0,9.0,13.0,24.0,NaN,NaN
kernel,755,calibration,219.0,38.0,105.0,169.0,9.0,14.0,23.0,23.663867432896375,NaN
kernel,756,reference,204.0,29.0,132.0,168.0,12.0,11.0,21.0,NaN,NaN
kernel,757,calibration,210.0,33.0,131.0,158.0,10.0,13.0,22.0,9.959713982113335,NaN
kernel,758,reference,179.0,42.0,132.0,173.0,10.0,14.0,27.0,NaN,NaN
kernel,759,calibration,185.0,38.0,133.0,172.0,10.0,13.0,26.0,14.251559848903433,NaN
kernel,760,reference,189.0,34.0,145.0,160.0,10.0,12.0,27.0,NaN,NaN
kernel,761,calibration,188.0,34.0,138.0,171.0,9.0,12.0,25.0,12.155490155685978,NaN
kernel,762,reference,184.0,37.0,159.0,152.0,9.0,13.0,23.0,NaN,NaN
kernel,763,calibration,198.0,37.0,125.0,166.0,10.0,13.0,28.0,10.513880690896936,NaN
kernel,764,reference,206.0,31.0,127.0,167.0,10.0,13.0,23.0,NaN,NaN
kernel,765,calibration,168.0,29.0,172.0,160.0,10.0,13.0,25.0,33.6261142324295,NaN
kernel,766,reference,188.0,34.0,148.0,164.0,8.0,12.0,23.0,NaN,NaN
kernel,767,calibration,193.0,31.0,144.0,160.0,12.0,14.0,23.0,9.845883367569815,NaN
kernel,768,reference,230.0,38.0,99.0,167.0,9.0,11.0,23.0,NaN,NaN
kernel,769,calibration,196.0,29.0,173.0,141.0,7.0,11.0,20.0,29.015856629839703,NaN
kernel,770,reference,216.0,34.0,112.0,169.0,7.0,13.0,26.0,NaN,NaN
kernel,771,calibration,240.0,24.0,105.0,163.0,8.0,13.0,24.0,36.78128982412295,NaN
kernel,772,reference,193.0,34.0,141.0,163.0,8.0,14.0,24.0,NaN,NaN
kernel,773,calibration,196.0,31.0,141.0,163.0,7.0,14.0,25.0,8.941517150015436,NaN
kernel,774,reference,145.0,39.0,185.0,164.0,11.0,13.0,20.0,NaN,NaN
kernel,775,calibration,220.0,26.0,159.0,132.0,9.0,12.0,19.0,31.278723440418,NaN
kernel,776,reference,196.0,35.0,144.0,157.0,8.0,13.0,24.0,NaN,NaN
kernel,777,calibration,193.0,35.0,132.0,169.0,10.0,11.0,27.0,10.392916194313969,NaN
kernel,778,reference,214.0,42.0,102.0,169.0,12.0,12.0,26.0,NaN,NaN
kernel,779,calibration,227.0,35.0,113.0,157.0,10.0,13.0,22.0,23.434168530407504,NaN
kernel,780,reference,191.0,34.0,149.0,158.0,10.0,11.0,24.0,NaN,NaN
kernel,781,calibration,199.0,33.0,139.0,164.0,10.0,11.0,21.0,8.470306348605689,NaN
kernel,782,reference,192.0,29.0,138.0,168.0,10.0,13.0,27.0,NaN,NaN
kernel,783,calibration,199.0,27.0,143.0,164.0,9.0,12.0,23.0,9.774859116741002,NaN
kernel,784,reference,193.0,32.0,151.0,159.0,8.0,13.0,21.0,NaN,NaN
kernel,785,calibration,205.0,40.0,127.0,153.0,8.0,14.0,30.0,12.46711030648704,NaN
kernel,786,reference,197.0,27.0,161.0,145.0,9.0,12.0,26.0,NaN,NaN
kernel,787,calibration,191.0,35.0,135.0,168.0,9.0,12.0,27.0,10.458980702882197,NaN
kernel,788,reference,210.0,38.0,116.0,165.0,10.0,14.0,24.0,NaN,NaN
kernel,789,calibration,227.0,38.0,100.0,167.0,10.0,13.0,22.0,30.36413491262565,NaN
kernel,790,reference,205.0,27.0,157.0,147.0,9.0,12.0,20.0,NaN,NaN
kernel,791,calibration,210.0,32.0,130.0,158.0,10.0,13.0,24.0,10.05214806818416,NaN
kernel,792,reference,200.0,40.0,109.0,177.0,10.0,13.0,28.0,NaN,NaN
kernel,793,calibration,212.0,34.0,133.0,156.0,11.0,13.0,18.0,11.538837278828161,NaN
kernel,794,reference,189.0,32.0,142.0,167.0,11.0,13.0,23.0,NaN,NaN
kernel,795,calibration,179.0,38.0,143.0,176.0,8.0,12.0,21.0,19.185006442421376,NaN
kernel,796,reference,209.0,27.0,138.0,163.0,8.0,11.0,21.0,NaN,NaN
kernel,797,calibration,211.0,36.0,119.0,164.0,8.0,13.0,26.0,13.073287517278473,NaN
kernel,798,reference,202.0,28.0,153.0,148.0,8.0,13.0,25.0,NaN,NaN
kernel,799,calibration,227.0,33.0,112.0,162.0,7.0,12.0,24.0,23.45795660129629,NaN
kernel,800,reference,203.0,28.0,158.0,145.0,10.0,13.0,20.0,NaN,NaN
kernel,801,calibration,189.0,30.0,154.0,155.0,10.0,13.0,26.0,14.43798420871746,NaN
kernel,802,reference,187.0,32.0,163.0,153.0,6.0,14.0,22.0,NaN,NaN
kernel,803,calibration,198.0,31.0,155.0,147.0,9.0,12.0,25.0,15.732688692852854,NaN
kernel,804,reference,229.0,39.0,89.0,173.0,10.0,11.0,26.0,NaN,NaN
kernel,805,calibration,217.0,35.0,116.0,165.0,10.0,12.0,22.0,16.423608167054645,NaN
kernel,806,reference,177.0,28.0,153.0,169.0,9.0,14.0,27.0,NaN,NaN
kernel,807,calibration,199.0,29.0,166.0,140.0,8.0,14.0,21.0,24.830311260549507,NaN
kernel,808,reference,182.0,39.0,125.0,179.0,7.0,14.0,31.0,NaN,NaN
kernel,809,calibration,210.0,29.0,138.0,157.0,11.0,12.0,20.0,10.754687091225708,NaN
kernel,810,reference,220.0,39.0,111.0,153.0,10.0,14.0,30.0,NaN,NaN
kernel,811,calibration,188.0,28.0,174.0,143.0,9.0,11.0,24.0,29.675561095808362,NaN
kernel,812,reference,190.0,27.0,165.0,150.0,8.0,12.0,25.0,NaN,NaN
kernel,813,calibration,198.0,34.0,139.0,161.0,9.0,11.0,25.0,8.18396356648488,NaN
kernel,814,reference,202.0,42.0,96.0,186.0,11.0,12.0,28.0,NaN,NaN
kernel,815,calibration,193.0,22.0,193.0,122.0,10.0,13.0,24.0,53.774293584187106,NaN
kernel,816,reference,194.0,38.0,128.0,168.0,9.0,14.0,26.0,NaN,NaN
kernel,817,calibration,213.0,37.0,128.0,157.0,9.0,11.0,22.0,11.820194814006324,NaN
kernel,818,reference,204.0,33.0,135.0,160.0,9.0,14.0,22.0,NaN,NaN
kernel,819,calibration,182.0,32.0,153.0,162.0,10.0,12.0,26.0,16.216856762611542,NaN
kernel,820,reference,217.0,43.0,87.0,182.0,11.0,12.0,25.0,NaN,NaN
kernel,821,calibration,195.0,25.0,188.0,128.0,8.0,12.0,21.0,46.372010276975885,NaN
kernel,822,reference,182.0,40.0,135.0,172.0,11.0,13.0,24.0,NaN,NaN
kernel,823,calibration,188.0,44.0,121.0,173.0,7.0,13.0,31.0,18.224957092246377,NaN
kernel,824,reference,196.0,36.0,135.0,164.0,10.0,14.0,22.0,NaN,NaN
kernel,825,calibration,209.0,34.0,120.0,168.0,9.0,11.0,26.0,12.613867671490166,NaN
kernel,826,reference,193.0,33.0,153.0,151.0,8.0,14.0,25.0,NaN,NaN
kernel,827,calibration,196.0,30.0,154.0,155.0,10.0,12.0,20.0,13.372440209714405,NaN
kernel,828,reference,205.0,29.0,150.0,145.0,11.0,14.0,23.0,NaN,NaN
kernel,829,calibration,177.0,33.0,161.0,163.0,10.0,14.0,19.0,22.648723752353796,NaN
kernel,830,reference,187.0,33.0,131.0,177.0,11.0,13.0,25.0,NaN,NaN
kernel,831,calibration,201.0,30.0,146.0,151.0,10.0,13.0,26.0,11.389453712921839,NaN
kernel,832,reference,208.0,40.0,126.0,160.0,10.0,13.0,20.0,NaN,NaN
kernel,833,calibration,213.0,34.0,111.0,171.0,11.0,12.0,25.0,18.348316797493034,NaN
kernel,834,reference,206.0,31.0,131.0,161.0,10.0,13.0,25.0,NaN,NaN
kernel,835,calibration,197.0,32.0,139.0,162.0,8.0,13.0,26.0,8.3957271703913,NaN
kernel,836,reference,198.0,30.0,140.0,163.0,10.0,12.0,24.0,NaN,NaN
kernel,837,calibration,191.0,32.0,147.0,160.0,10.0,11.0,26.0,10.91946427296741,NaN
kernel,838,reference,182.0,27.0,177.0,150.0,8.0,11.0,22.0,NaN,NaN
kernel,839,calibration,199.0,31.0,145.0,156.0,10.0,12.0,24.0,9.578542601803193,NaN
kernel,840,reference,191.0,32.0,148.0,160.0,9.0,14.0,23.0,NaN,NaN
kernel,841,calibration,231.0,32.0,113.0,154.0,11.0,12.0,24.0,26.574305751618404,NaN
kernel,842,reference,204.0,38.0,119.0,166.0,10.0,13.0,27.0,NaN,NaN
kernel,843,calibration,192.0,39.0,125.0,172.0,10.0,13.0,26.0,13.215014099640449,NaN
kernel,844,reference,179.0,30.0,176.0,146.0,6.0,13.0,27.0,NaN,NaN
kernel,845,calibration,212.0,32.0,124.0,160.0,10.0,14.0,25.0,11.76889004421437,NaN
kernel,846,reference,205.0,27.0,160.0,137.0,10.0,14.0,24.0,NaN,NaN
kernel,847,calibration,205.0,38.0,121.0,168.0,8.0,13.0,24.0,11.828675201556518,NaN
kernel,848,reference,189.0,37.0,141.0,161.0,11.0,14.0,24.0,NaN,NaN
kernel,849,calibration,210.0,29.0,130.0,160.0,8.0,12.0,28.0,10.695604498724908,NaN
kernel,850,reference,185.0,37.0,142.0,164.0,9.0,14.0,26.0,NaN,NaN
kernel,851,calibration,197.0,28.0,148.0,158.0,9.0,12.0,25.0,10.735407318342922,NaN
kernel,852,reference,190.0,25.0,162.0,154.0,10.0,14.0,22.0,NaN,NaN
kernel,853,calibration,185.0,31.0,154.0,157.0,10.0,13.0,27.0,15.562360015233274,NaN
kernel,854,reference,225.0,41.0,108.0,157.0,11.0,13.0,22.0,NaN,NaN
kernel,855,calibration,188.0,39.0,135.0,170.0,10.0,12.0,23.0,12.37508858452528,NaN
kernel,856,reference,199.0,29.0,137.0,164.0,9.0,13.0,26.0,NaN,NaN
kernel,857,calibration,213.0,35.0,107.0,172.0,9.0,13.0,28.0,21.072388701585943,NaN
kernel,858,reference,199.0,26.0,168.0,140.0,11.0,13.0,20.0,NaN,NaN
kernel,859,calibration,189.0,39.0,132.0,170.0,9.0,13.0,25.0,12.210061131145675,NaN
kernel,860,reference,201.0,33.0,137.0,159.0,8.0,14.0,25.0,NaN,NaN
kernel,861,calibration,213.0,37.0,119.0,162.0,10.0,12.0,24.0,13.64087387937385,NaN
kernel,862,reference,193.0,33.0,146.0,162.0,8.0,12.0,23.0,NaN,NaN
kernel,863,calibration,213.0,35.0,130.0,158.0,7.0,12.0,22.0,11.28809467448431,NaN
kernel,864,reference,217.0,45.0,105.0,160.0,11.0,12.0,27.0,NaN,NaN
kernel,865,calibration,203.0,35.0,114.0,177.0,10.0,13.0,25.0,17.406388117417322,NaN
kernel,866,reference,209.0,39.0,118.0,161.0,10.0,12.0,28.0,NaN,NaN
kernel,867,calibration,207.0,29.0,145.0,149.0,10.0,12.0,25.0,12.819823347755396,NaN
kernel,868,reference,212.0,34.0,121.0,165.0,9.0,12.0,24.0,NaN,NaN
kernel,869,calibration,200.0,30.0,138.0,167.0,11.0,12.0,19.0,9.548751230088364,NaN
kernel,870,reference,205.0,44.0,102.0,174.0,9.0,13.0,30.0,NaN,NaN
kernel,871,calibration,217.0,38.0,109.0,167.0,9.0,12.0,25.0,20.1879794321681,NaN
kernel,872,reference,182.0,19.0,211.0,122.0,10.0,13.0,20.0,NaN,NaN
kernel,873,calibration,191.0,36.0,148.0,156.0,11.0,12.0,23.0,11.64322048301048,NaN
kernel,874,reference,172.0,32.0,166.0,159.0,10.0,14.0,24.0,NaN,NaN
kernel,875,calibration,184.0,37.0,135.0,174.0,7.0,13.0,27.0,15.358266364585369,NaN
kernel,876,reference,208.0,44.0,97.0,178.0,11.0,12.0,27.0,NaN,NaN
kernel,877,calibration,204.0,29.0,157.0,144.0,10.0,13.0,20.0,18.69296162493125,NaN
kernel,878,reference,207.0,34.0,126.0,164.0,9.0,12.0,25.0,NaN,NaN
kernel,879,calibration,209.0,33.0,121.0,167.0,8.0,13.0,26.0,12.126102373140117,NaN
kernel,880,reference,205.0,36.0,118.0,169.0,10.0,14.0,25.0,NaN,NaN
kernel,881,calibration,219.0,30.0,118.0,160.0,8.0,13.0,29.0,17.29754804337111,NaN
kernel,882,reference,201.0,30.0,156.0,146.0,10.0,11.0,23.0,NaN,NaN
kernel,883,calibration,175.0,37.0,152.0,169.0,10.0,13.0,21.0,21.055774612924296,NaN
kernel,884,reference,200.0,41.0,122.0,164.0,8.0,14.0,28.0,NaN,NaN
kernel,885,calibration,231.0,35.0,114.0,151.0,10.0,14.0,22.0,26.924471988525163,NaN
kernel,886,reference,203.0,29.0,146.0,156.0,9.0,13.0,21.0,NaN,NaN
kernel,887,calibration,187.0,28.0,164.0,153.0,9.0,12.0,24.0,20.587439796022977,NaN
kernel,888,reference,195.0,30.0,160.0,148.0,10.0,12.0,22.0,NaN,NaN
kernel,889,calibration,201.0,31.0,146.0,154.0,10.0,12.0,23.0,10.299610426514526,NaN
kernel,890,reference,190.0,32.0,143.0,164.0,9.0,13.0,26.0,NaN,NaN
kernel,891,calibration,219.0,34.0,127.0,153.0,10.0,12.0,22.0,15.363249931104988,NaN
kernel,892,reference,199.0,28.0,134.0,167.0,9.0,14.0,26.0,NaN,NaN
kernel,893,calibration,188.0,39.0,130.0,174.0,9.0,12.0,25.0,14.166856546943656,NaN
kernel,894,reference,195.0,28.0,147.0,159.0,10.0,12.0,26.0,NaN,NaN
kernel,895,calibration,191.0,33.0,134.0,172.0,9.0,13.0,25.0,11.529812338565065,NaN
kernel,896,reference,186.0,31.0,156.0,156.0,11.0,13.0,24.0,NaN,NaN
kernel,897,calibration,186.0,41.0,134.0,175.0,9.0,11.0,21.0,15.591104088046912,NaN
kernel,898,reference,186.0,31.0,132.0,178.0,8.0,13.0,29.0,NaN,NaN
kernel,899,calibration,188.0,23.0,170.0,148.0,10.0,14.0,24.0,26.237633344597562,NaN
kernel,900,reference,188.0,33.0,136.0,170.0,8.0,13.0,29.0,NaN,NaN
kernel,901,calibration,218.0,35.0,133.0,146.0,7.0,13.0,25.0,16.938058097405204,NaN
kernel,902,reference,235.0,41.0,94.0,159.0,10.0,13.0,25.0,NaN,NaN
kernel,903,calibration,225.0,24.0,151.0,132.0,12.0,13.0,20.0,31.20513456924641,NaN
kernel,904,reference,189.0,39.0,116.0,181.0,9.0,13.0,30.0,NaN,NaN
kernel,905,calibration,246.0,42.0,66.0,173.0,9.0,12.0,29.0,67.3629532906597,NaN
kernel,906,reference,208.0,36.0,113.0,173.0,9.0,12.0,26.0,NaN,NaN
kernel,907,calibration,194.0,40.0,131.0,165.0,9.0,13.0,25.0,10.093016675701108,NaN
kernel,908,reference,194.0,37.0,134.0,164.0,9.0,13.0,26.0,NaN,NaN
kernel,909,calibration,206.0,39.0,120.0,166.0,10.0,13.0,23.0,12.177145085567833,NaN
kernel,910,reference,212.0,26.0,147.0,148.0,5.0,12.0,27.0,NaN,NaN
kernel,911,calibration,205.0,31.0,145.0,148.0,12.0,13.0,23.0,12.686158496465548,NaN
kernel,912,reference,225.0,26.0,140.0,144.0,7.0,13.0,22.0,NaN,NaN
kernel,913,calibration,198.0,22.0,172.0,143.0,8.0,13.0,21.0,28.536600174181885,NaN
kernel,914,reference,199.0,35.0,150.0,148.0,12.0,14.0,19.0,NaN,NaN
kernel,915,calibration,178.0,33.0,161.0,157.0,7.0,14.0,27.0,22.017824882295095,NaN
kernel,916,reference,202.0,35.0,129.0,165.0,10.0,12.0,24.0,NaN,NaN
kernel,917,calibration,218.0,40.0,107.0,166.0,10.0,12.0,24.0,21.93146997506311,NaN
kernel,918,reference,191.0,32.0,131.0,174.0,11.0,13.0,25.0,NaN,NaN
kernel,919,calibration,227.0,30.0,113.0,160.0,11.0,13.0,23.0,23.353228911167307,NaN
kernel,920,reference,199.0,35.0,144.0,153.0,11.0,14.0,21.0,NaN,NaN
kernel,921,calibration,194.0,32.0,142.0,161.0,9.0,14.0,25.0,9.088979115712807,NaN
kernel,922,reference,200.0,28.0,147.0,159.0,10.0,14.0,19.0,NaN,NaN
kernel,923,calibration,200.0,30.0,123.0,176.0,12.0,13.0,23.0,14.03877926252899,NaN
kernel,924,reference,190.0,28.0,149.0,164.0,11.0,13.0,22.0,NaN,NaN
kernel,925,calibration,182.0,34.0,148.0,166.0,9.0,13.0,25.0,15.03135875822219,NaN
kernel,926,reference,194.0,26.0,158.0,155.0,9.0,13.0,22.0,NaN,NaN
kernel,927,calibration,161.0,29.0,196.0,151.0,8.0,12.0,20.0,55.22979734593886,NaN
kernel,928,reference,218.0,34.0,107.0,168.0,8.0,14.0,28.0,NaN,NaN
kernel,929,calibration,195.0,32.0,146.0,159.0,9.0,13.0,23.0,9.714686255921968,NaN
kernel,930,reference,221.0,35.0,116.0,163.0,9.0,10.0,23.0,NaN,NaN
kernel,931,calibration,197.0,32.0,146.0,158.0,8.0,12.0,24.0,9.632615852311535,NaN
kernel,932,reference,232.0,40.0,87.0,169.0,10.0,12.0,27.0,NaN,NaN
kernel,933,calibration,177.0,38.0,149.0,171.0,8.0,11.0,23.0,19.626198621480185,NaN
kernel,934,reference,197.0,24.0,175.0,140.0,9.0,12.0,20.0,NaN,NaN
kernel,935,calibration,209.0,35.0,127.0,158.0,11.0,12.0,25.0,10.343331053171646,NaN
kernel,936,reference,180.0,29.0,160.0,161.0,10.0,13.0,24.0,NaN,NaN
kernel,937,calibration,187.0,36.0,143.0,165.0,11.0,14.0,21.0,11.948456951362012,NaN
kernel,938,reference,206.0,37.0,139.0,149.0,8.0,13.0,25.0,NaN,NaN
kernel,939,calibration,190.0,34.0,144.0,161.0,8.0,12.0,28.0,10.79761560920176,NaN
kernel,940,reference,206.0,32.0,138.0,154.0,9.0,12.0,26.0,NaN,NaN
kernel,941,calibration,180.0,26.0,185.0,140.0,6.0,13.0,27.0,41.34011671444137,NaN
kernel,942,reference,173.0,31.0,160.0,168.0,10.0,13.0,22.0,NaN,NaN
kernel,943,calibration,213.0,29.0,146.0,146.0,10.0,13.0,20.0,16.343240742176697,NaN
kernel,944,reference,205.0,35.0,111.0,179.0,9.0,11.0,27.0,NaN,NaN
kernel,945,calibration,174.0,32.0,167.0,158.0,8.0,14.0,24.0,27.090600292756292,NaN
kernel,946,reference,200.0,34.0,128.0,169.0,9.0,14.0,23.0,NaN,NaN
kernel,947,calibration,202.0,33.0,122.0,173.0,10.0,12.0,25.0,12.535301770646289,NaN
kernel,948,reference,209.0,37.0,123.0,163.0,9.0,13.0,23.0,NaN,NaN
kernel,949,calibration,199.0,33.0,143.0,156.0,12.0,13.0,21.0,9.377471631271149,NaN
kernel,950,reference,173.0,31.0,169.0,159.0,11.0,13.0,21.0,NaN,NaN
kernel,951,calibration,205.0,41.0,100.0,180.0,9.0,14.0,28.0,27.886762133889675,NaN
kernel,952,reference,195.0,38.0,148.0,153.0,9.0,11.0,23.0,NaN,NaN
kernel,953,calibration,173.0,36.0,163.0,161.0,9.0,12.0,23.0,25.590041792986014,NaN
kernel,954,reference,189.0,38.0,142.0,160.0,10.0,14.0,24.0,NaN,NaN
kernel,955,calibration,197.0,33.0,129.0,173.0,10.0,14.0,21.0,11.392959376615444,NaN
kernel,956,reference,200.0,44.0,102.0,182.0,9.0,11.0,29.0,NaN,NaN
kernel,957,calibration,203.0,43.0,112.0,169.0,9.0,13.0,28.0,17.46157606438772,NaN
kernel,958,reference,195.0,27.0,159.0,149.0,10.0,12.0,25.0,NaN,NaN
kernel,959,calibration,208.0,37.0,120.0,165.0,9.0,12.0,26.0,12.09876488033068,NaN
kernel,960,reference,183.0,31.0,154.0,162.0,10.0,12.0,25.0,NaN,NaN
kernel,961,calibration,219.0,38.0,111.0,163.0,9.0,12.0,25.0,19.73417745486585,NaN
kernel,962,reference,191.0,25.0,172.0,146.0,8.0,13.0,22.0,NaN,NaN
kernel,963,calibration,199.0,29.0,154.0,152.0,10.0,12.0,21.0,13.911626326666614,NaN
kernel,964,reference,192.0,33.0,150.0,156.0,9.0,13.0,24.0,NaN,NaN
kernel,965,calibration,199.0,39.0,117.0,175.0,9.0,11.0,27.0,15.850601067713079,NaN
kernel,966,reference,223.0,38.0,95.0,172.0,10.0,13.0,26.0,NaN,NaN
kernel,967,calibration,197.0,39.0,121.0,175.0,12.0,13.0,20.0,14.866904919099959,NaN
kernel,968,reference,203.0,41.0,110.0,176.0,11.0,13.0,23.0,NaN,NaN
kernel,969,calibration,221.0,37.0,96.0,173.0,9.0,14.0,27.0,31.295036985155406,NaN
kernel,970,reference,205.0,33.0,134.0,157.0,11.0,12.0,25.0,NaN,NaN
kernel,971,calibration,193.0,32.0,147.0,159.0,9.0,12.0,25.0,10.358304114483705,NaN
kernel,972,reference,195.0,37.0,141.0,158.0,12.0,14.0,20.0,NaN,NaN
kernel,973,calibration,196.0,30.0,150.0,151.0,9.0,14.0,27.0,12.781140509586322,NaN
kernel,974,reference,158.0,30.0,178.0,164.0,9.0,11.0,27.0,NaN,NaN
kernel,975,calibration,205.0,39.0,115.0,169.0,10.0,12.0,27.0,14.862405981684432,NaN
kernel,976,reference,211.0,26.0,156.0,144.0,6.0,12.0,22.0,NaN,NaN
kernel,977,calibration,179.0,24.0,208.0,127.0,9.0,12.0,18.0,65.35207200819916,NaN
kernel,978,reference,166.0,31.0,172.0,164.0,7.0,13.0,24.0,NaN,NaN
kernel,979,calibration,194.0,31.0,153.0,154.0,10.0,13.0,22.0,13.004950346630444,NaN
kernel,980,reference,190.0,37.0,141.0,161.0,10.0,14.0,24.0,NaN,NaN
kernel,981,calibration,203.0,34.0,114.0,179.0,8.0,13.0,26.0,18.42558541704271,NaN
kernel,982,reference,201.0,29.0,132.0,169.0,9.0,12.0,25.0,NaN,NaN
kernel,983,calibration,214.0,36.0,119.0,166.0,9.0,10.0,23.0,14.231816880437044,NaN
kernel,984,reference,193.0,24.0,162.0,153.0,10.0,13.0,22.0,NaN,NaN
kernel,985,calibration,187.0,40.0,126.0,178.0,12.0,11.0,23.0,17.37320909630361,NaN
kernel,986,reference,182.0,32.0,143.0,172.0,11.0,13.0,24.0,NaN,NaN
kernel,987,calibration,182.0,35.0,169.0,148.0,8.0,13.0,22.0,26.355085205817538,NaN
kernel,988,reference,212.0,26.0,156.0,147.0,6.0,11.0,19.0,NaN,NaN
kernel,989,calibration,212.0,39.0,118.0,161.0,9.0,14.0,24.0,14.149111481249271,NaN
kernel,990,reference,201.0,28.0,154.0,148.0,12.0,13.0,21.0,NaN,NaN
kernel,991,calibration,197.0,35.0,149.0,157.0,8.0,11.0,20.0,11.109142388879789,NaN
kernel,992,reference,187.0,34.0,152.0,159.0,9.0,13.0,23.0,NaN,NaN
kernel,993,calibration,197.0,41.0,122.0,169.0,11.0,14.0,23.0,12.722098810020071,NaN
kernel,994,reference,173.0,23.0,187.0,149.0,11.0,13.0,21.0,NaN,NaN
kernel,995,calibration,194.0,34.0,145.0,161.0,10.0,13.0,20.0,9.898526925282912,NaN
kernel,996,reference,193.0,31.0,134.0,171.0,9.0,13.0,26.0,NaN,NaN
kernel,997,calibration,197.0,35.0,140.0,162.0,10.0,13.0,20.0,8.70322161345834,NaN
kernel,998,reference,217.0,32.0,116.0,162.0,10.0,14.0,26.0,NaN,NaN
kernel,999,calibration,216.0,31.0,128.0,155.0,10.0,11.0,26.0,13.42115720139396,NaN
kernel,1000,reference,188.0,44.0,110.0,186.0,8.0,12.0,29.0,NaN,NaN
kernel,1001,calibration,215.0,34.0,108.0,173.0,10.0,12.0,25.0,21.1169053736647,NaN
kernel,1002,reference,204.0,28.0,120.0,176.0,10.0,12.0,27.0,NaN,NaN
kernel,1003,calibration,191.0,37.0,144.0,158.0,9.0,14.0,24.0,10.572646678882773,NaN
kernel,1004,reference,207.0,33.0,137.0,156.0,10.0,12.0,22.0,NaN,NaN
kernel,1005,calibration,215.0,30.0,138.0,151.0,8.0,12.0,23.0,13.682855710354985,NaN
kernel,1006,reference,195.0,31.0,140.0,164.0,8.0,13.0,26.0,NaN,NaN
kernel,1007,calibration,187.0,37.0,166.0,144.0,7.0,13.0,23.0,24.60271614035352,NaN
kernel,1008,reference,228.0,43.0,101.0,165.0,11.0,10.0,19.0,NaN,NaN
kernel,1009,calibration,190.0,31.0,170.0,144.0,8.0,11.0,23.0,26.061764138524275,NaN
kernel,1010,reference,195.0,35.0,124.0,173.0,10.0,13.0,27.0,NaN,NaN
kernel,1011,calibration,212.0,29.0,127.0,162.0,9.0,14.0,24.0,11.412191358786252,NaN
kernel,1012,reference,183.0,34.0,154.0,166.0,10.0,12.0,18.0,NaN,NaN
kernel,1013,calibration,188.0,20.0,198.0,132.0,9.0,13.0,17.0,54.06993375198154,NaN
kernel,1014,reference,189.0,30.0,149.0,162.0,10.0,12.0,25.0,NaN,NaN
kernel,1015,calibration,166.0,37.0,170.0,162.0,11.0,10.0,21.0,34.022512915959,NaN
kernel,1016,reference,187.0,30.0,144.0,168.0,10.0,13.0,25.0,NaN,NaN
kernel,1017,calibration,219.0,41.0,89.0,176.0,12.0,12.0,28.0,37.24987259451956,NaN
kernel,1018,reference,184.0,29.0,170.0,149.0,8.0,13.0,24.0,NaN,NaN
kernel,1019,calibration,216.0,32.0,112.0,171.0,7.0,13.0,26.0,19.05678466550215,NaN
kernel,1020,reference,187.0,33.0,168.0,150.0,6.0,13.0,20.0,NaN,NaN
kernel,1021,calibration,186.0,39.0,115.0,186.0,11.0,14.0,26.0,25.359224100613737,NaN
