model,scope,draw,district_id,predicted_share,actual_share,error
kernel,national_draw,0,"",67.03715186093542,62.969101950749284,4.06804991018614
kernel,national_draw,1,"",70.26369442915404,62.969101950749284,7.294592478404759
kernel,national_draw,2,"",63.7043270407657,62.969101950749284,0.7352250900164137
kernel,national_draw,3,"",73.34226497579922,62.969101950749284,10.37316302504994
kernel,national_draw,4,"",66.50121407229275,62.969101950749284,3.53211212154347
kernel,national_draw,5,"",66.70907661834545,62.969101950749284,3.739974667596165
kernel,national_draw,6,"",61.40687934058284,62.969101950749284,-1.5622226101664438
kernel,national_draw,7,"",77.391276227005,62.969101950749284,14.42217427625571
kernel,national_draw,8,"",63.57180430926935,62.969101950749284,0.6027023585200695
kernel,national_draw,9,"",67.72902291446184,62.969101950749284,4.759920963712553
kernel,national_draw,10,"",67.32587561731086,62.969101950749284,4.356773666561573
kernel,national_draw,11,"",62.809154594210995,62.969101950749284,-0.1599473565382894
kernel,national_draw,12,"",75.98779143684608,62.969101950749284,13.018689486096797
kernel,national_draw,13,"",69.7063358408826,62.969101950749284,6.737233890133318
kernel,national_draw,14,"",62.91818369439037,62.969101950749284,-0.05091825635891212
kernel,national_draw,15,"",73.03247589427164,62.969101950749284,10.063373943522357
kernel,national_draw,16,"",71.64347553489618,62.969101950749284,8.674373584146899
kernel,national_draw,17,"",65.38841968950967,62.969101950749284,2.419317738760391
kernel,national_draw,18,"",66.75559530098751,62.969101950749284,3.7864933502382243
kernel,national_draw,19,"",74.08327922157737,62.969101950749284,11.114177270828087
kernel,national_draw,20,"",60.14949686858147,62.969101950749284,-2.8196050821678114
kernel,national_draw,21,"",77.9921227317641,62.969101950749284,15.023020781014814
kernel,national_draw,22,"",77.29403087489725,62.969101950749284,14.324928924147962
kernel,national_draw,23,"",66.97839469988479,62.969101950749284,4.009292749135504
kernel,national_draw,24,"",70.87251833515423,62.969101950749284,7.903416384404942
kernel,national_draw,25,"",62.396651855153195,62.969101950749284,-0.5724500955960892
kernel,national_draw,26,"",76.26697970580055,62.969101950749284,13.297877755051267
kernel,national_draw,27,"",72.20833832786514,62.969101950749284,9.239236377115851
kernel,national_draw,28,"",68.82045882106335,62.969101950749284,5.851356870314071
kernel,national_draw,29,"",61.333958599088014,62.969101950749284,-1.6351433516612701
kernel,national_draw,30,"",65.26223317514489,62.969101950749284,2.2931312243956015
kernel,national_draw,31,"",78.06238433951191,62.969101950749284,15.093282388762624
kernel,national_draw,32,"",75.73461512813043,62.969101950749284,12.765513177381145
kernel,national_draw,33,"",73.72871882220502,62.969101950749284,10.75961687145574
kernel,national_draw,34,"",67.93852202807238,62.969101950749284,4.9694200773231
kernel,national_draw,35,"",60.469737823031366,62.969101950749284,-2.499364127717918
kernel,national_draw,36,"",63.66334360354495,62.969101950749284,0.6942416527956681
kernel,national_draw,37,"",67.80187440768199,62.969101950749284,4.832772456932709
kernel,national_draw,38,"",70.01930341821718,62.969101950749284,7.050201467467893
kernel,national_draw,39,"",59.13226279655602,62.969101950749284,-3.836839154193264
kernel,national_draw,40,"",67.19638365196889,62.969101950749284,4.227281701219603
kernel,national_draw,41,"",68.87818879937319,62.969101950749284,5.909086848623907
kernel,national_draw,42,"",69.88546496950225,62.969101950749284,6.916363018752968
kernel,national_draw,43,"",74.09299937106408,62.969101950749284,11.123897420314798
kernel,national_draw,44,"",61.237865076615485,62.969101950749284,-1.7312368741337991
kernel,national_draw,45,"",64.3193163514866,62.969101950749284,1.3502144007373218
kernel,national_draw,46,"",69.9124187062765,62.969101950749284,6.9433167555272135
kernel,national_draw,47,"",67.868410458253,62.969101950749284,4.8993085075037115
kernel,national_draw,48,"",71.11811657434602,62.969101950749284,8.149014623596734
kernel,national_draw,49,"",63.94345056627662,62.969101950749284,0.9743486155273331
kernel,national_draw,50,"",67.53572558884635,62.969101950749284,4.566623638097063
kernel,national_draw,51,"",63.70697924968525,62.969101950749284,0.7378772989359632
kernel,national_draw,52,"",59.62243440047463,62.969101950749284,-3.3466675502746526
kernel,national_draw,53,"",66.19463118588202,62.969101950749284,3.2255292351327327
kernel,national_draw,54,"",68.30047121835115,62.969101950749284,5.331369267601865
kernel,national_draw,55,"",61.955621135210514,62.969101950749284,-1.0134808155387702
kernel,national_draw,56,"",66.57086860349935,62.969101950749284,3.601766652750065
kernel,national_draw,57,"",61.79963016343124,62.969101950749284,-1.1694717873180451
kernel,national_draw,58,"",65.54023037377517,62.969101950749284,2.5711284230258897
kernel,national_draw,59,"",67.07239692446252,62.969101950749284,4.10329497371324
kernel,national_draw,60,"",70.59474042272701,62.969101950749284,7.62563847197773
kernel,national_draw,61,"",67.47584198919454,62.969101950749284,4.506740038445251
kernel,national_draw,62,"",64.45804372839267,62.969101950749284,1.488941777643383
kernel,national_draw,63,"",68.9823589789471,62.969101950749284,6.01325702819782
kernel,national_draw,64,"",62.534128146563695,62.969101950749284,-0.4349738041855886
kernel,national_draw,65,"",69.45018647290814,62.969101950749284,6.481084522158859
kernel,national_draw,66,"",66.28227641884578,62.969101950749284,3.3131744680964985
kernel,national_draw,67,"",62.05252486249658,62.969101950749284,-0.9165770882527013
kernel,national_draw,68,"",62.793359062760615,62.969101950749284,-0.17574288798866888
kernel,national_draw,69,"",69.15724088005416,62.969101950749284,6.188138929304877
kernel,national_draw,70,"",63.42785099590215,62.969101950749284,0.45874904515286374
kernel,national_draw,71,"",71.28049454532494,62.969101950749284,8.311392594575658
kernel,national_draw,72,"",72.55185362742891,62.969101950749284,9.582751676679628
kernel,national_draw,73,"",66.02888313220288,62.969101950749284,3.0597811814535945
kernel,national_draw,74,"",66.41354344829493,62.969101950749284,3.4444414975456468
kernel,national_draw,75,"",65.18808904746436,62.969101950749284,2.2189870967150753
kernel,national_draw,76,"",78.49712500783949,62.969101950749284,15.528023057090202
kernel,national_draw,77,"",66.82521059150514,62.969101950749284,3.8561086407558562
kernel,national_draw,78,"",64.54472871861446,62.969101950749284,1.575626767865181
kernel,national_draw,79,"",70.61536025064552,62.969101950749284,7.646258299896239
kernel,national_draw,80,"",66.09072184147597,62.969101950749284,3.1216198907266843
kernel,national_draw,81,"",70.61363596860643,62.969101950749284,7.644534017857147
kernel,national_draw,82,"",67.5149418733445,62.969101950749284,4.5458399225952135
kernel,national_draw,83,"",73.2868778974488,62.969101950749284,10.31777594669952
kernel,national_draw,84,"",70.13562436171846,62.969101950749284,7.166522410969172
kernel,national_draw,85,"",70.26781008494478,62.969101950749284,7.2987081341955005
kernel,national_draw,86,"",66.29747179858244,62.969101950749284,3.3283698478331516
kernel,national_draw,87,"",68.95483048149318,62.969101950749284,5.985728530743891
kernel,national_draw,88,"",69.72187977026839,62.969101950749284,6.752777819519103
kernel,national_draw,89,"",64.43182633160566,62.969101950749284,1.462724380856379
kernel,national_draw,90,"",73.9723988841887,62.969101950749284,11.003296933439422
kernel,national_draw,91,"",64.1687613692683,62.969101950749284,1.199659418519012
kernel,national_draw,92,"",71.89557849535456,62.969101950749284,8.926476544605272
kernel,national_draw,93,"",60.41017969027047,62.969101950749284,-2.558922260478816
kernel,national_draw,94,"",67.53086205168927,62.969101950749284,4.561760100939985
kernel,national_draw,95,"",66.57539744066226,62.969101950749284,3.6062954899129736
kernel,national_draw,96,"",64.41137039127052,62.969101950749284,1.4422684405212394
kernel,national_draw,97,"",69.36412933370995,62.969101950749284,6.39502738296067
kernel,national_draw,98,"",76.19076505470763,62.969101950749284,13.221663103958342
kernel,national_draw,99,"",61.797227248300466,62.969101950749284,-1.171874702448818
kernel,national_draw,100,"",59.236130591997274,62.969101950749284,-3.7329713587520104
kernel,national_draw,101,"",61.11549414218458,62.969101950749284,-1.8536078085647034
kernel,national_draw,102,"",60.077582535345066,62.969101950749284,-2.8915194154042183
kernel,national_draw,103,"",66.56129156711361,62.969101950749284,3.5921896163643297
kernel,national_draw,104,"",70.34188496435064,62.969101950749284,7.372783013601357
kernel,national_draw,105,"",65.6967799483034,62.969101950749284,2.7276779975541174
kernel,national_draw,106,"",66.2930629917623,62.969101950749284,3.323961041013014
kernel,national_draw,107,"",70.70846917248012,62.969101950749284,7.739367221730838
kernel,national_draw,108,"",65.16978442019538,62.969101950749284,2.2006824694461002
kernel,national_draw,109,"",64.04662818724705,62.969101950749284,1.0775262364977678
kernel,national_draw,110,"",71.6256002469301,62.969101950749284,8.656498296180821
kernel,national_draw,111,"",64.72078322383912,62.969101950749284,1.7516812730898366
kernel,national_draw,112,"",65.01354646290316,62.969101950749284,2.0444445121538806
kernel,national_draw,113,"",61.81616895969633,62.969101950749284,-1.1529329910529569
kernel,national_draw,114,"",71.8947567491619,62.969101950749284,8.925654798412616
