model,scope,draw,district_id,predicted_share,actual_share,error
national,national_draw,1791,"",73.2118566249559,62.969101950749284,10.242754674206616
national,national_draw,1792,"",65.48346294648314,62.969101950749284,2.5143609957338597
national,national_draw,1793,"",74.04278513883091,62.969101950749284,11.073683188081624
national,national_draw,1794,"",66.88260125326913,62.969101950749284,3.9134993025198455
national,national_draw,1795,"",71.01347781478022,62.969101950749284,8.044375864030933
national,national_draw,1796,"",65.4367780679819,62.969101950749284,2.467676117232621
national,national_draw,1797,"",62.47488624759042,62.969101950749284,-0.494215703158865
national,national_draw,1798,"",66.95744478852373,62.969101950749284,3.9883428377744465
national,national_draw,1799,"",70.64258405569093,62.969101950749284,7.673482104941648
national,national_draw,1800,"",58.8563130385799,62.969101950749284,-4.1127889121693855
national,national_draw,1801,"",67.27013537275965,62.969101950749284,4.30103342201037
national,national_draw,1802,"",66.42848260941533,62.969101950749284,3.459380658666042
national,national_draw,1803,"",69.18544339404814,62.969101950749284,6.216341443298852
national,national_draw,1804,"",62.15413747245967,62.969101950749284,-0.8149644782896175
national,national_draw,1805,"",65.80306220025452,62.969101950749284,2.833960249505232
national,national_draw,1806,"",60.109208222383174,62.969101950749284,-2.85989372836611
national,national_draw,1807,"",68.41717071908724,62.969101950749284,5.448068768337954
national,national_draw,1808,"",65.65542257039947,62.969101950749284,2.686320619650182
national,national_draw,1809,"",63.91964070117202,62.969101950749284,0.9505387504227372
national,national_draw,1810,"",74.34947420592945,62.969101950749284,11.38037225518017
national,national_draw,1811,"",58.845057885671515,62.969101950749284,-4.1240440650777686
national,national_draw,1812,"",68.46049474799156,62.969101950749284,5.491392797242277
national,national_draw,1813,"",64.14575478414977,62.969101950749284,1.1766528334004889
national,national_draw,1814,"",65.3103791922415,62.969101950749284,2.3412772414922145
national,national_draw,1815,"",67.71907886222039,62.969101950749284,4.7499769114711015
national,national_draw,1816,"",70.2421074336661,62.969101950749284,7.2730054829168225
national,national_draw,1817,"",72.13257840710916,62.969101950749284,9.16347645635988
national,national_draw,1818,"",69.84382598194804,62.969101950749284,6.87472403119876
national,national_draw,1819,"",66.14606275430997,62.969101950749284,3.1769608035606822
national,national_draw,1820,"",79.6810096693905,62.969101950749284,16.71190771864122
national,national_draw,1821,"",72.97822910417732,62.969101950749284,10.009127153428032
national,national_draw,1822,"",69.27146821738484,62.969101950749284,6.302366266635552
national,national_draw,1823,"",71.14326523942741,62.969101950749284,8.174163288678123
national,national_draw,1824,"",68.27234487745929,62.969101950749284,5.303242926710006
